Date,holding,total
2000-01-14,"[('ABMD', 21.375, 1.4598528503236363), ('ADBE', 16.57900047302246, 1.8821613960650891), ('AMD', 20.1879997253418, 1.5456882851299627), ('AMT', 38.125, 0.8184748767388256), ('AMGN', 68.3125, 0.4567883575578075), ('ADI', 50.6879997253418, 0.6156162177389475), ('AAPL', 3.587053060531616, 8.699161721082294), ('TECH', 33.5629997253418, 0.9297248437572411), ('BIIB', 35.462398529052734, 0.8799279228138902), ('CTXS', 53.9776496887207, 0.5780976914633662), ('CTSH', 1.901000022888184, 16.414705049955252), ('CPRT', 2.921999931335449, 10.679108627290871), ('GLW', 37.33300018310547, 0.8358383875558124), ('DISH', 40.45993423461914, 0.7712408649682884), ('EA', 21.20400047302246, 1.4716258243518043), ('INCY', 65.90699768066406, 0.47346041807063727), ('INTU', 40.6875, 0.7669273038566569), ('JCI', 15.877636909484863, 1.965302195380668), ('LRCX', 43.25, 0.7214879693796006), ('NTAP', 46.84400177001953, 0.6661334108231274), ('NLOK', 6.610000133514404, 4.72077973455002), ('NVDA', 2.44083309173584, 12.784304990504788), ('ORCL', 26.70400047302246, 1.168527341331937), ('QCOM', 70.21875, 0.4443877835431096), ('REGN', 14.5, 2.152024460390878), ('SIVB', 25.90699958801269, 1.2044758239817994), ('TTWO', 9.541999816894531, 3.2702112004256216), ('TRMB', 3.84375, 8.11820609448266), ('VRSN', 183.43800354003903, 0.17010845121227428), ('VRTX', 22.0, 1.4183797579848967), ('XLNX', 48.1875, 0.6475611865248815)]",967
2000-01-21,"[('ABMD', 29.4379997253418, 1.176439928698353), ('ADBE', 15.718999862670898, 2.203196043034937), ('AMD', 18.3125, 1.8911693268479586), ('AMT', 43.125, 0.803061757632539), ('AMGN', 74.68800354003906, 0.4636894368094543), ('ADI', 48.3129997253418, 0.7168264958662373), ('AAPL', 3.9755709171295166, 8.711211300164312), ('TECH', 33.3129997253418, 1.0395953106425906), ('BIIB', 44.826927185058594, 0.772572212120008), ('CTXS', 58.92930221557617, 0.587687907303089), ('CTSH', 1.7085000276565552, 20.270434730636726), ('CPRT', 3.25, 10.656011783970229), ('GLW', 54.0, 0.6413340425537638), ('DISH', 43.1497917175293, 0.8026003584122567), ('INCY', 78.56300354003906, 0.44081866447803614), ('INTU', 37.71875, 0.91816505843654), ('JCI', 18.031024932861328, 1.9206916094263042), ('LRCX', 46.3125, 0.7477903006294897), ('NTAP', 58.5629997253418, 0.5913638041139655), ('NLOK', 7.285999774932861, 4.753230766909043), ('NVDA', 2.493333101272583, 13.889856225077688), ('ORCL', 29.8439998626709, 1.1604355467519372), ('QCOM', 77.46900177001953, 0.44704381761255413), ('REGN', 14.625, 2.368002618660051), ('SIVB', 27.2189998626709, 1.2723479360973453), ('TTWO', 7.916999816894531, 4.374389175050881), ('TRMB', 4.020833015441895, 8.613150102205159), ('VRSN', 207.93800354003903, 0.1665498259496117), ('VRTX', 24.59375, 1.408164200168874), ('XLNX', 47.4379997253418, 0.7300484526838619)]",1038
2000-01-28,"[('ABMD', 29.4379997253418, 1.0180762575112956), ('AMD', 17.625, 1.7004328277443703), ('AMT', 37.8129997253418, 0.7925879672780608), ('AMGN', 59.6879997253418, 0.5021131337438685), ('ADI', 47.75, 0.6276466720208278), ('AAPL', 3.629570960998535, 8.257209711846883), ('TECH', 30.29700088500977, 0.9892110675490335), ('BIIB', 39.3770751953125, 0.7611060100411473), ('CTXS', 53.703704833984375, 0.558064451635915), ('CTSH', 1.8672499656677248, 16.050410571718643), ('CPRT', 3.0625, 9.786164437222702), ('GLW', 49.0, 0.6116352773264189), ('DISH', 37.74205780029297, 0.794077756638958), ('INCY', 64.25, 0.4664611453540004), ('INTU', 28.875, 1.0379265312205896), ('JCI', 19.4091911315918, 1.5441204316965575), ('LRCX', 41.29199981689453, 0.7258095689696364), ('NTAP', 49.59375, 0.6043126117503622), ('NLOK', 6.257999897003174, 4.789090617170927), ('NVDA', 2.076666116714477, 14.431847444215391), ('ORCL', 23.6879997253418, 1.2652030115034156), ('QCOM', 55.28200149536133, 0.5421317567799946), ('REGN', 12.562999725341797, 2.3855869811522377), ('RHI', 20.0, 1.4985064294497263), ('SBAC', 30.25, 0.9907480525287446), ('SIVB', 27.23500061035156, 1.1004269475802175), ('TTWO', 8.0, 3.746266073624316), ('TRMB', 3.4375, 8.718582862252953), ('VRSN', 161.0, 0.18614986701238836), ('VRTX', 20.86000061035156, 1.4367271194672047), ('XLNX', 43.1879997253418, 0.6939457437156714)]",929
2000-02-04,"[('ABMD', 27.5629997253418, 1.190159701822502), ('AMD', 19.28125, 1.7013612465191055), ('AMT', 40.4379997253418, 0.8112263652321202), ('AMGN', 64.625, 0.5076111649430793), ('ADI', 55.75, 0.5884192203488162), ('AAPL', 3.857141971588135, 8.504839017097332), ('TECH', 31.4379997253418, 1.0434624283046636), ('BIIB', 33.62019348144531, 0.9757341685898073), ('CTXS', 61.14472579956055, 0.5365036984871436), ('CTSH', 2.015749931335449, 16.274028352670395), ('CPRT', 3.145750045776367, 10.42815578386185), ('GLW', 54.95800018310547, 0.5968989305497115), ('DISH', 36.957740783691406, 0.8876184214410181), ('INCY', 67.5, 0.4859906893992075), ('INTU', 34.625, 0.9474186724749892), ('JCI', 18.404277801513672, 1.7824318828608687), ('LRCX', 45.6879997253418, 0.7180084865096616), ('NTAP', 63.96900177001953, 0.5128166866255679), ('NLOK', 7.09375, 4.624404797807436), ('NVDA', 2.25, 14.579720681976223), ('ORCL', 28.90699958801269, 1.1348245062434634), ('QCOM', 68.71900177001953, 0.4773697331086417), ('REGN', 13.125, 2.499380688338781), ('RHI', 19.9689998626709, 1.6427648735563087), ('SBAC', 34.5, 0.9508513488245363), ('SIVB', 29.3439998626709, 1.1179243350589574), ('TTWO', 8.083333015441895, 4.058272926746811), ('TRMB', 3.708250045776367, 8.846321345511777), ('VRSN', 188.9375, 0.17362551920315714), ('VRTX', 23.75, 1.3812366961872211), ('XLNX', 58.0625, 0.5649837939194231)]",1016
2000-02-11,"[('ABMD', 29.5, 1.2097344060213953), ('AMD', 22.625, 1.5773332586798303), ('AMT', 44.25, 0.8064896040142636), ('AMGN', 62.625, 0.5698549297825335), ('ADI', 57.3129997253418, 0.6226713860494646), ('AAPL', 3.884000062942505, 9.18825036027283), ('TECH', 35.28200149536133, 1.011483574204913), ('BIIB', 36.47929382324219, 0.9782855213851116), ('CTXS', 70.01597595214844, 0.5097003147113327), ('CTSH', 2.7084999084472656, 13.1759889916666), ('CPRT', 3.46875, 10.288191705263039), ('GLW', 55.25, 0.6459215380566726), ('DISH', 40.06811141967773, 0.8906625172282252), ('INCY', 91.28199768066406, 0.3909551267981359), ('INTU', 30.5, 1.1700709828731528), ('JCI', 17.973600387573242, 1.9855323478931295), ('LRCX', 46.729000091552734, 0.763704870802112), ('NTAP', 77.46900177001953, 0.4606638030986231), ('NLOK', 8.218999862670898, 4.342032555532132), ('NVDA', 2.8333330154418945, 12.59547140527895), ('ORCL', 29.8439998626709, 1.1957902808553802), ('QCOM', 66.0, 0.5407146208731994), ('REGN', 15.75, 2.2658517446115023), ('RHI', 22.0, 1.6221438626195983), ('SBAC', 34.875, 1.0232878846632592), ('SIVB', 32.4379997253418, 1.1001654010666693), ('TTWO', 9.541666030883787, 3.7401398101884387), ('TRMB', 3.270750045776367, 10.911003432902259), ('VRSN', 209.0, 0.17075198553890508), ('VRTX', 25.4689998626709, 1.401200093056528), ('XLNX', 56.9379997253418, 0.6267723690642336)]",1106
2000-02-18,"[('ABMD', 40.75, 0.8820373891602388), ('AMD', 20.125, 1.7859887507219743), ('AMT', 42.75, 0.840772482065023), ('AMGN', 71.75, 0.5009480642268952), ('ADI', 67.875, 0.5295473091459261), ('AAPL', 3.973284959793091, 9.046173121736395), ('TECH', 36.96900177001953, 0.9722476098185634), ('BIIB', 41.5838508605957, 0.8643505318632926), ('CERN', 3.65625, 9.8305705595295), ('CTXS', 69.82923126220703, 0.5147274709829551), ('CTSH', 2.4089999198913574, 14.92030917539454), ('CPRT', 3.5, 10.269435316651352), ('GLW', 64.43800354003906, 0.5577923218236619), ('DISH', 42.19758224487305, 0.8517792180533462), ('INCY', 133.5, 0.26923613189722645), ('INTU', 30.59375, 1.1748485755515337), ('JCI', 17.25580406188965, 2.0829526969225265), ('LRCX', 46.14599990844727, 0.7788979257051524), ('NTAP', 83.625, 0.42981194150409247), ('NLOK', 8.0, 4.492877951034966), ('NVDA', 3.680833101272583, 9.764915338283897), ('ORCL', 29.28199958801269, 1.227478454818157), ('PKI', 34.0, 1.057147753184698), ('QCOM', 67.25, 0.5344687525394756), ('REGN', 22.25, 1.6154167913833586), ('RHI', 21.2189998626709, 1.6939075282012597), ('SBAC', 28.75, 1.2501921255053818), ('SIVB', 30.375, 1.1833094192026248), ('TTWO', 8.75, 4.107774126660541), ('TRMB', 3.333250045776367, 10.78317651381237), ('VRSN', 237.125, 0.15157838105758453), ('VRTX', 30.75, 1.1688788165294222), ('XLNX', 66.18800354003906, 0.5430443839650904)]",1186
2000-02-25,"[('ABMD', 37.625, 0.9380998763902532), ('AMD', 20.2189998626709, 1.745685152031092), ('AMT', 42.5, 0.8304943023337241), ('AMGN', 73.56300354003906, 0.4798065080359623), ('ADI', 78.43800354003906, 0.4499860559450147), ('AAPL', 3.941999912261963, 8.953832733326987), ('ADSK', 12.0, 2.9413339874319395), ('TECH', 38.0629997253418, 0.9273049445360373), ('BIIB', 42.19841003417969, 0.8364298043597939), ('CERN', 4.203249931335449, 8.397313608703037), ('CTXS', 79.6839599609375, 0.44294997219623633), ('CTSH', 2.354249954223633, 14.992464069441995), ('CPRT', 3.28125, 10.756878582608236), ('GLW', 62.604000091552734, 0.563797964947384), ('DISH', 49.08988952636719, 0.7190076854873562), ('IDXX', 7.046999931335449, 5.00865732838094), ('INCY', 140.25, 0.25166494010112855), ('INTU', 29.2814998626709, 1.2054030023981075), ('JCI', 17.944887161254883, 1.966911663027422), ('LRCX', 45.83300018310547, 0.7701003143624396), ('NTAP', 96.46900177001952, 0.36587926900423795), ('NLOK', 8.968999862670898, 3.9353337484244757), ('NVDA', 3.4024999141693115, 10.373551429699438), ('ORCL', 32.6875, 1.0798013873555112), ('PKI', 31.5, 1.1205081856883579), ('QCOM', 66.78199768066406, 0.5285257865145118), ('REGN', 45.875, 0.7693952664672103), ('RMD', 8.515999794006348, 4.144669880572917), ('RHI', 20.75, 1.701012426466664), ('SBAC', 36.0, 0.9804446624773132), ('SIVB', 33.6879997253418, 1.0477323716739364), ('TTWO', 8.583000183105469, 4.11231586813419), ('TRMB', 3.885499954223633, 9.08403249646565), ('VRSN', 239.875, 0.14714333652603762), ('VRTX', 30.5, 1.1572461589896157), ('XLNX', 69.18800354003906, 0.5101463554842639)]",1270
2000-03-03,"[('ABMD', 33.875, 1.033606163228403), ('AMD', 20.9379997253418, 1.6722422981496423), ('AMT', 50.875, 0.6882242511913936), ('AMGN', 66.3125, 0.5280061644390145), ('ADI', 83.5, 0.41932226083068447), ('AAPL', 4.571427822113037, 7.6591844259236295), ('ADSK', 11.484999656677246, 3.0486207946036603), ('TECH', 41.78200149536133, 0.8380021905664181), ('BIIB', 46.05506134033203, 0.7602510508155524), ('CERN', 4.75, 7.371243953549927), ('CTXS', 84.611328125, 0.41381466944515183), ('CTSH', 2.522139072418213, 13.882425898819088), ('CPRT', 2.8802080154418945, 12.156555565307055), ('GLW', 68.41699981689453, 0.5117647495954087), ('CCI', 42.4379997253418, 0.8250485179784273), ('DISH', 54.44181060791016, 0.6431345392152489), ('IDXX', 7.25, 4.829435693705125), ('INCY', 123.0, 0.28466185999481425), ('INTU', 26.4375, 1.324384256429774), ('JCI', 18.66268348693848, 1.8761186623492336), ('JNPR', 132.21875, 0.2648142474449513), ('LRCX', 50.604000091552734, 0.6919099026957535), ('MCHP', 14.958333015441896, 2.3407293274736465), ('NTAP', 99.96900177001952, 0.3502426568178717), ('NLOK', 9.062999725341797, 3.863335522504573), ('NVDA', 3.2708330154418945, 10.704737482488627), ('ORCL', 37.5, 0.9336909007829907), ('PKI', 38.5629997253418, 0.9079534535367844), ('QCOM', 65.93800354003906, 0.5310049880127354), ('REGN', 50.296871185302734, 0.6961349275657017), ('RMD', 9.703499794006348, 3.608327873721316), ('RHI', 20.75, 1.6873931941861278), ('SBAC', 44.125, 0.7935050148297371), ('SIVB', 45.0, 0.7780757506524922), ('TTWO', 10.5, 3.3346103599392527), ('TRMB', 4.083250045776367, 8.574887255699496), ('VRSN', 248.5, 0.14089902929320786), ('VRTX', 40.0, 0.8753352194840538), ('XLNX', 83.125, 0.42121394020285297)]",1365
2000-03-10,"[('ABMD', 30.75, 1.152109153932473), ('AMD', 26.375, 1.3432173074283809), ('AMT', 54.8129997253418, 0.6463312838367492), ('AMGN', 59.5629997253418, 0.5947879832578437), ('ADI', 86.46900177001953, 0.4097116395266042), ('AAPL', 4.4911417961120605, 7.888273871489133), ('ADSK', 13.71875, 2.5824041172427186), ('TECH', 38.5629997253418, 0.918687776774335), ('BIIB', 39.7031478881836, 0.8923059849863287), ('CERN', 4.0625, 8.720580057458104), ('CTXS', 85.60675811767578, 0.41383831443219465), ('CTSH', 2.559900045394897, 13.839351480599872), ('CPRT', 2.822999954223633, 12.54954199712929), ('GLW', 63.83300018310547, 0.5550006482822347), ('CCI', 41.5, 0.8536712405644228), ('DISH', 61.8667106628418, 0.5726400531700131), ('HOLX', 2.34375, 15.115672099594045), ('IDXX', 6.984375, 5.072373187783237), ('INCY', 101.625, 0.3486086738836265), ('INTU', 29.2189998626709, 1.2124766983788589), ('JCI', 21.591289520263672, 1.6408170734857945), ('JNPR', 141.21875, 0.250868645158122), ('LRCX', 54.14583206176758, 0.6542951716580755), ('MCHP', 15.375, 2.304218307864946), ('NTAP', 118.43800354003906, 0.2991215270818627), ('NLOK', 10.10200023651123, 3.5069645272210503), ('NVDA', 6.555832862854004, 5.4039444300293935), ('ORCL', 40.8129997253418, 0.8680409850253136), ('PKI', 36.28200149536133, 0.9764443807752158), ('QCOM', 68.06300354003906, 0.5205082738169625), ('REGN', 40.0, 0.8856839120855886), ('RMD', 9.406499862670898, 3.766263434927031), ('RHI', 20.03199958801269, 1.7685381994827694), ('SBAC', 49.625, 0.7139013900941772), ('SIVB', 43.375, 0.8167690255544333), ('TTWO', 10.75, 3.295568044969632), ('TRMB', 4.916749954223633, 7.205441971477603), ('VRSN', 239.9375, 0.1476524365029374), ('VRTX', 33.03200149536133, 1.0725161927713824), ('XLNX', 83.31300354003906, 0.4252320163490163)]",1417
2000-03-17,"[('ABMD', 25.75, 1.2339103262268967), ('AMD', 25.0, 1.2709276360137036), ('AMT', 50.75, 0.6260727271003467), ('AMGN', 63.453121185302734, 0.5007348780772352), ('ADI', 77.9375, 0.40767526415836525), ('AAPL', 4.464284896850586, 7.117196064874262), ('ADSK', 12.281999588012695, 2.5869721516155573), ('TECH', 35.952999114990234, 0.8837424326888792), ('BIIB', 36.51797866821289, 0.8700698138037852), ('CERN', 3.8047499656677246, 8.350927442551793), ('CTXS', 78.34013366699219, 0.40557999346036216), ('CTSH', 2.34375, 13.556561450812838), ('CPRT', 2.96875, 10.70254851379961), ('GLW', 63.125, 0.5033376776291896), ('CCI', 40.5, 0.7845232321072245), ('DISH', 54.27414321899414, 0.5854204049272405), ('HOLX', 1.875, 16.94570181351605), ('IDXX', 6.453249931335449, 4.923595279652741), ('INCY', 67.90625, 0.4678978871656525), ('INTU', 27.25, 1.165988656893306), ('JCI', 21.93583106994629, 1.4484607762992037), ('JNPR', 125.125, 0.2539315956071336), ('LRCX', 48.875, 0.6500908624111016), ('MCHP', 14.11111068725586, 2.251643517263163), ('NTAP', 100.375, 0.31654486575683777), ('NLOK', 8.921875, 3.561268332087436), ('NVDA', 5.548333168029785, 5.726619137333683), ('ORCL', 39.90700149536133, 0.7961808632511719), ('PKI', 34.90700149536133, 0.9102240106347955), ('QCOM', 68.125, 0.46639546275732247), ('REGN', 30.625, 1.0374919477662887), ('RMD', 9.125, 3.4819935233252153), ('RHI', 20.1879997253418, 1.5738652334365753), ('SBAC', 50.0629997253418, 0.6346641446708808), ('SWKS', 58.07799911499024, 0.5470779190831621), ('SIVB', 38.90700149536133, 0.8166445544288664), ('TTWO', 10.0, 3.177319090034259), ('TRMB', 4.447999954223633, 7.143253423411597), ('VRSN', 202.125, 0.1571957496615589), ('VRTX', 29.5, 1.077057318655681), ('XLNX', 75.5, 0.42083696556745154)]",1302
2000-03-24,"[('ABMD', 24.0629997253418, 1.4656947634036577), ('AMD', 27.0, 1.306259729230264), ('AMT', 52.0, 0.6782502440234063), ('ADI', 87.75, 0.40192607053238893), ('AAPL', 4.953142166137695, 7.120533089143855), ('ADSK', 12.437999725341797, 2.835585581929086), ('TECH', 39.1879997253418, 0.899995226508324), ('BIIB', 37.78430938720703, 0.9334301264523964), ('CERN', 3.445499897003174, 10.236254170227491), ('CTXS', 78.04151153564453, 0.4519263145372117), ('CTSH', 2.8333330154418945, 12.447888228103844), ('CPRT', 2.947999954223633, 11.963708696361007), ('GLW', 71.45800018310547, 0.49356282849846167), ('CCI', 41.625, 0.8473036081493605), ('DISH', 69.15174102783203, 0.5100234956488245), ('HOLX', 2.25, 15.675116750763168), ('IDXX', 6.71875, 5.249341423511386), ('INTU', 29.875, 1.1805527259988997), ('JCI', 23.68725204467773, 1.488944881520847), ('JNPR', 135.75, 0.2598085649297763), ('LRCX', 54.9375, 0.6419843037855222), ('MCHP', 14.527777671813965, 2.4276949638102066), ('NTAP', 102.0, 0.3457746342080111), ('NLOK', 9.164999961853027, 3.848228350901843), ('NVDA', 5.055832862854004, 6.9759055819159075), ('ORCL', 43.75, 0.80614886146782), ('PKI', 33.0629997253418, 1.0667215008378228), ('QCOM', 73.0, 0.483137160126262), ('REGN', 36.0629997253418, 0.9779833335504055), ('RMD', 8.883000373840332, 3.970394146676085), ('RHI', 19.2189998626709, 1.835111761341973), ('SBAC', 46.25, 0.7625732473344243), ('SWKS', 61.625, 0.5723166359305011), ('SIVB', 34.34400177001953, 1.026933696468799), ('TRMB', 4.125, 8.550063682234455), ('VRSN', 190.875, 0.18477544303453636), ('VRTX', 30.1875, 1.1683316832866957), ('XLNX', 82.625, 0.4268564319421135)]",1340
2000-03-31,"[('AMD', 28.53125, 1.2777888140540035), ('AMT', 49.375, 0.7383678400198134), ('ADI', 80.5, 0.45288089566432654), ('AAPL', 4.850571155548096, 7.516003978063238), ('ADSK', 11.625, 3.1360784602992076), ('TECH', 34.5, 1.0567220898834286), ('CERN', 3.375, 10.802048029919492), ('CTSH', 2.604249954223633, 13.99900652464316), ('CPRT', 2.916749954223633, 12.499155797769514), ('GLW', 64.66699981689453, 0.5637637775713504), ('CCI', 37.875, 0.9625587353393606), ('DISH', 63.3237190246582, 0.5757228517608386), ('HOLX', 1.9845000505447388, 18.37082951495566), ('IDXX', 5.828249931335449, 6.255207400246951), ('INTU', 27.1875, 1.3409438933693163), ('JCI', 22.912033081054688, 1.5911687964139454), ('JNPR', 131.78125, 0.27664718691754925), ('LRCX', 45.0, 0.8101536022439619), ('MCHP', 14.61111068725586, 2.495149950015561), ('NTAP', 84.0625, 0.433688173691935), ('NLOK', 9.453125, 3.8565989660539013), ('NVDA', 4.693333148956299, 7.767808281218127), ('ORCL', 39.03200149536133, 0.9340262016876313), ('PKI', 33.25, 1.0964484842399485), ('QCOM', 74.65699768066406, 0.4883254515125046), ('REGN', 29.5629997253418, 1.2331939397112983), ('RMD', 8.92199993133545, 4.086181616403733), ('RHI', 23.702999114990234, 1.538071698189544), ('SBAC', 44.0, 0.8285661841131429), ('SWKS', 47.5, 0.7675139389679639), ('SIVB', 35.9379997253418, 1.0144391001058017), ('TRMB', 4.291749954223633, 8.494649616084928), ('VRTX', 23.40699958801269, 1.5575217987207886), ('XLNX', 77.9375, 0.4677711255939475)]",1239
2000-04-07,"[('ADBE', 31.25, 1.0700198094610192), ('AMD', 37.75, 0.8857779879644198), ('AMT', 49.8129997253418, 0.6712729454164067), ('ADI', 79.0, 0.4232673296918588), ('AAPL', 4.705428123474121, 7.10628622268036), ('ADSK', 11.531999588012695, 2.8995941935703127), ('TECH', 34.5629997253418, 0.9674541941201886), ('CERN', 4.0, 8.359529761414212), ('CTSH', 2.1772499084472656, 15.357960937751827), ('CPRT', 3.166666030883789, 10.559408134467706), ('GLW', 65.33300018310547, 0.5118105544203012), ('CCI', 38.5, 0.8685225726144635), ('DISH', 65.34111022949219, 0.5117470292165973), ('HOLX', 1.781499981880188, 18.769643214010248), ('IDXX', 5.734499931335449, 5.8310435863707095), ('JKHY', 19.5, 1.7147753356747102), ('JCI', 22.88332176208496, 1.4612441057862489), ('JNPR', 136.5, 0.24496790509638716), ('KLAC', 97.43800354003906, 0.3431732776823215), ('LRCX', 55.5629997253418, 0.6018055038595408), ('MCHP', 16.166667938232422, 2.0683370978740343), ('NTAP', 82.0, 0.4077819395811811), ('NLOK', 8.329000473022461, 4.0146616816702725), ('NVDA', 5.642499923706055, 5.926117766554498), ('ORCL', 43.5629997253418, 0.7675807280600324), ('PKI', 31.40625, 1.0646963278219095), ('QCOM', 76.00779724121094, 0.43993011584773195), ('REGN', 27.6875, 1.2076973018747394), ('RMD', 8.54699993133545, 3.9122638720358824), ('RHI', 24.75, 1.3510351129558322), ('SBAC', 45.125, 0.7410109483802072), ('SWKS', 55.71900177001953, 0.6001205689878089), ('SIVB', 28.65699958801269, 1.1668394991234223), ('TER', 98.0, 0.34120529638425356), ('TRMB', 4.052249908447266, 8.251741575945797), ('TYL', 8.0, 4.179764880707106), ('VRTX', 27.15699958801269, 1.2312891539173088), ('XLNX', 81.93800354003906, 0.40809047817863037)]",1270
2000-04-14,"[('ADBE', 24.45400047302246, 1.4668849150786323), ('AMD', 33.0, 1.087006194157648), ('AMT', 40.1879997253418, 0.8925849669642223), ('ADI', 58.625, 0.6118755549202965), ('AAPL', 4.035714149475098, 8.888440330162618), ('TECH', 32.5, 1.103729366375458), ('CTSH', 1.4532500505447388, 24.683435857274777), ('CPRT', 3.072999954223633, 11.673024712512545), ('CCI', 32.875, 1.091139297557487), ('HOLX', 1.531499981880188, 23.42226890735194), ('IDXX', 5.921999931335449, 6.057278761081173), ('JKHY', 15.968999862670898, 2.246302505835374), ('JCI', 20.12698745727539, 1.782244088110457), ('KLAC', 57.671871185302734, 0.6219878715560716), ('MCHP', 11.694443702697754, 3.0673715927955914), ('NLOK', 6.571000099182129, 5.459017480713044), ('NVDA', 3.791666030883789, 9.460539012409082), ('ORCL', 31.5625, 1.1365134069608676), ('PKI', 27.875, 1.2868593509310273), ('REGN', 17.437999725341797, 2.0570710501315417), ('RMD', 7.375, 4.863892123010493), ('RHI', 23.40699958801269, 1.5324990403969982), ('SBAC', 35.875, 0.9998941995038992), ('SIVB', 18.0, 1.9928446892890213), ('TER', 75.43800354003906, 0.4755057494086993), ('TYL', 5.6875, 6.307024950716903), ('XLNX', 59.25, 0.6054211714295761)]",968
2000-04-21,"[('ADBE', 28.15699958801269, 4.5416018082086875), ('AMD', 39.1879997253418, 3.2631897810276502), ('AMT', 45.25, 2.8260305025999934), ('ADI', 64.75, 1.9749479574154396), ('AAPL', 4.245571136474609, 30.12030092818926), ('TECH', 34.46900177001953, 3.709938602105832), ('CPRT', 2.90625, 44.00099105123431), ('CCI', 33.93899917602539, 3.7678742257368336), ('IDXX', 6.4375, 19.86452508623685), ('JKHY', 19.28199958801269, 6.631982313812999), ('JCI', 20.672510147094727, 6.18589031195234), ('MCHP', 13.11111068725586, 9.753397960933118), ('NVDA', 4.4375, 28.817550477216837), ('ORCL', 35.40700149536133, 3.6116551767142155), ('DGX', 13.40625, 9.538676381736108), ('RMD', 7.953499794006348, 16.0781899232608), ('RHI', 28.7189998626709, 4.452727492396629), ('SBAC', 37.25, 3.432963227990596), ('TER', 96.31300354003906, 1.3277322432322294), ('TYL', 5.563000202178955, 22.9872147393706), ('XLNX', 65.0, 1.9673520037330725)]",2685
2000-04-28,"[('ADBE', 31.046875, 4.217731270248323), ('AMD', 43.90625, 2.9824313288197217), ('AMT', 46.5629997253418, 2.812262446650814), ('ADI', 76.81300354003906, 1.7047553082953475), ('AAPL', 4.430857181549072, 29.553508534709845), ('TECH', 35.5629997253418, 3.682124020535851), ('CPRT', 2.875, 45.54691322817075), ('CCI', 38.375, 3.4123094600909685), ('IDXX', 6.5625, 19.953885795198616), ('JKHY', 19.75, 6.6302468623286535), ('JCI', 21.10318946838379, 6.205098794529264), ('LH', 14.845000267028809, 8.820974952882215), ('MCHP', 13.791666984558104, 9.494673535665171), ('NVDA', 4.951665878295898, 26.445115391359174), ('ORCL', 39.59375, 3.307273888706953), ('DGX', 14.546875, 9.001752990315165), ('RMD', 8.5, 15.405573591881284), ('RHI', 30.5629997253418, 4.284506648816078), ('SBAC', 40.625, 3.2233200130705457), ('TER', 110.0, 1.190430686645372), ('TYL', 5.375, 24.3623024243704), ('XLNX', 73.25, 1.787677481651753)]",2880
2000-05-05,"[('ADBE', 29.92200088500977, 3.980035364580465), ('AMD', 46.125, 2.5819104975901754), ('AMT', 45.25, 2.6318369436761735), ('ADI', 68.93800354003906, 1.7275031997725208), ('TECH', 39.71900177001953, 2.9983286687541617), ('CPRT', 3.03125, 39.28762777776391), ('CCI', 34.875, 3.4147848516515227), ('EOG', 7.109499931335449, 16.75091396744368), ('FAST', 4.117249965667725, 28.92479754554641), ('IDXX', 6.46875, 18.41014441759951), ('JKHY', 19.9379997253418, 5.9730476147002385), ('JCI', 22.71105194091797, 5.243729881432047), ('LH', 15.734999656677246, 7.568517591343575), ('MCHP', 13.277777671813965, 8.969168233186503), ('NVDA', 5.180832862854004, 22.986771597133227), ('ORCL', 38.40700149536133, 3.1007529113078567), ('PWR', 55.625, 2.1409549968781456), ('DGX', 14.90625, 7.989307954807336), ('RMD', 7.1875, 16.569129975839562), ('RHI', 30.78199958801269, 3.868839688625161), ('SBAC', 44.5, 2.676193746097682), ('TER', 108.625, 1.0963463447764956), ('TRMB', 6.0, 19.848436950224475), ('XLNX', 68.875, 1.729083436680172)]",2858
2000-05-12,"[('ADBE', 27.04700088500977, 4.7870012913460895), ('AMD', 42.84400177001953, 3.0219872751051273), ('AMT', 41.8129997253418, 3.096501782078784), ('ADI', 61.75, 2.096745395361629), ('TECH', 37.125, 3.4875159101301167), ('CCI', 29.875, 4.333858683299768), ('EOG', 7.421999931335449, 17.444628046538416), ('FAST', 4.335999965667725, 29.860246584121494), ('IDXX', 6.6875, 19.360602342217657), ('JKHY', 18.3129997253418, 7.0700611644968525), ('JCI', 22.9981689453125, 5.629753763069475), ('LH', 17.3439998626709, 7.465061646030374), ('MCHP', 12.375, 10.46254773039035), ('NVDA', 4.430832862854004, 29.221149199517157), ('ORCL', 37.09400177001953, 3.490430311787641), ('PWR', 52.75, 2.454483946229016), ('DGX', 16.75, 7.729792726183915), ('RHI', 30.9689998626709, 4.1807623345190645), ('SBAC', 41.25, 3.1387643191171053), ('TER', 87.93800354003906, 1.4723330409090962), ('TRMB', 6.0, 21.5790046939301)]",2718
